UCSPacMan,MyGhosts,62.2,9590,3
BFSPacMan,MyGhosts,58.45,9570,3
AStarPacMan,MyGhosts,106.8,9540,3
GreedyPacMan,MyGhosts,61.68,9490,3
BFSPacMan,MyGhosts,48.37,9460,3
GreedyPacMan,MyGhosts,50.17,9450,3
GreedyPacMan,MyGhosts,72.65,9370,3
BFSPacMan,MyGhosts,67.47,9360,3
GreedyPacMan,MyGhosts,65.7,9350,3
BFSPacMan,MyGhosts,67.45,9340,4
UCSPacMan,MyGhosts,51.02,9290,3
GreedyPacMan,MyGhosts,59.92,9200,3
UCSPacMan,MyGhosts,69.13,9110,3
UCSPacMan,MyGhosts,64.18,9030,3
BFSPacMan,MyGhosts,59.98,8990,3
BFSPacMan,MyGhosts,68.63,8980,4
BFSPacMan,MyGhosts,59.3,8960,3
GreedyPacMan,MyGhosts,41.85,8940,2
BFSPacMan,MyGhosts,65.45,8910,3
BFSPacMan,MyGhosts,59.67,8890,3
BFSPacMan,MyGhosts,47.15,8860,3
BFSPacMan,MyGhosts,50.13,8840,3
BFSPacMan,MyGhosts,60.15,8840,3
GreedyPacMan,MyGhosts,48.67,8840,3
GreedyPacMan,MyGhosts,50.12,8790,2
BFSPacMan,MyGhosts,67.35,8770,3
GreedyPacMan,MyGhosts,70.02,8770,3
GreedyPacMan,MyGhosts,68.9,8760,3
UCSPacMan,MyGhosts,69.12,8600,3
UCSPacMan,MyGhosts,46.47,8580,2
GreedyPacMan,MyGhosts,67.88,8570,3
BFSPacMan,MyGhosts,63.92,8490,3
UCSPacMan,MyGhosts,51.62,8490,3
UCSPacMan,MyGhosts,52.17,8480,3
BFSPacMan,MyGhosts,63.42,8440,3
BFSPacMan,MyGhosts,66.12,8360,3
BFSPacMan,MyGhosts,58.6,8280,3
BFSPacMan,MyGhosts,51.57,8260,3
BFSPacMan,MyGhosts,59.3,8090,3
GreedyPacMan,MyGhosts,52.92,8080,3
GreedyPacMan,MyGhosts,63.9,8060,3
BFSPacMan,MyGhosts,49.82,8050,3
UCSPacMan,MyGhosts,59.33,8010,3
BFSPacMan,MyGhosts,43.55,7980,2
GreedyPacMan,MyGhosts,48.0,7860,3
GreedyPacMan,MyGhosts,43.02,7860,3
GreedyPacMan,MyGhosts,51.38,7840,3
BFSPacMan,MyGhosts,59.73,7830,3
UCSPacMan,MyGhosts,68.33,7830,3
BFSPacMan,MyGhosts,42.45,7810,2
UCSPacMan,MyGhosts,53.88,7780,3
UCSPacMan,MyGhosts,52.35,7720,3
UCSPacMan,MyGhosts,59.28,7690,3
UCSPacMan,MyGhosts,46.4,7660,3
BFSPacMan,MyGhosts,58.77,7610,3
UCSPacMan,MyGhosts,45.32,7450,3
GreedyPacMan,MyGhosts,50.12,7450,3
UCSPacMan,MyGhosts,51.48,7370,3
BFSPacMan,MyGhosts,27.38,7340,2
BFSPacMan,MyGhosts,46.72,7260,3
BFSPacMan,MyGhosts,47.42,7250,3
BFSPacMan,MyGhosts,52.33,7250,3
UCSPacMan,MyGhosts,50.65,7250,3
UCSPacMan,MyGhosts,49.07,7250,3
UCSPacMan,MyGhosts,54.9,7160,3
GreedyPacMan,MyGhosts,58.33,7130,3
BFSPacMan,MyGhosts,39.78,7080,2
UCSPacMan,MyGhosts,51.52,7080,3
BFSPacMan,MyGhosts,49.8,7060,3
BFSPacMan,MyGhosts,46.42,7040,3
GreedyPacMan,MyGhosts,48.48,7040,3
BFSPacMan,MyGhosts,51.48,7030,3
BFSPacMan,MyGhosts,53.15,6980,3
GreedyPacMan,MyGhosts,47.92,6980,2
UCSPacMan,MyGhosts,45.28,6950,3
UCSPacMan,MyGhosts,50.52,6890,3
BFSPacMan,MyGhosts,56.48,6880,3
BFSPacMan,MyGhosts,50.15,6860,3
BFSPacMan,MyGhosts,48.7,6850,3
GreedyPacMan,MyGhosts,53.08,6850,3
BFSPacMan,MyGhosts,52.13,6830,3
UCSPacMan,MyGhosts,43.4,6800,2
UCSPacMan,MyGhosts,43.43,6780,2
BFSPacMan,MyGhosts,44.85,6770,2
UCSPacMan,MyGhosts,58.93,6760,3
UCSPacMan,MyGhosts,52.68,6720,3
UCSPacMan,MyGhosts,55.57,6720,3
UCSPacMan,MyGhosts,52.68,6680,3
BFSPacMan,MyGhosts,48.03,6640,3
GreedyPacMan,MyGhosts,47.38,6640,3
UCSPacMan,MyGhosts,40.23,6580,2
GreedyPacMan,MyGhosts,41.62,6570,2
UCSPacMan,MyGhosts,53.4,6530,3
UCSPacMan,MyGhosts,50.23,6480,3
BFSPacMan,MyGhosts,48.23,6440,3
BFSPacMan,MyGhosts,48.93,6440,3
BFSPacMan,MyGhosts,44.93,6420,2
BFSPacMan,MyGhosts,42.15,6410,2
BFSPacMan,MyGhosts,30.03,6410,2
GreedyPacMan,MyGhosts,40.22,6400,2
BFSPacMan,MyGhosts,48.33,6250,3
UCSPacMan,MyGhosts,46.5,6200,3
BFSPacMan,MyGhosts,34.27,6180,2
GreedyPacMan,MyGhosts,45.63,6180,2
BFSPacMan,MyGhosts,40.0,6170,2
BFSPacMan,MyGhosts,28.8,6100,2
BFSPacMan,MyGhosts,47.22,6080,3
BFSPacMan,MyGhosts,50.0,6080,3
GreedyPacMan,MyGhosts,44.02,6080,3
GreedyPacMan,MyGhosts,37.42,6080,2
BFSPacMan,MyGhosts,26.18,6070,2
UCSPacMan,MyGhosts,47.35,6050,3
GreedyPacMan,MyGhosts,45.23,6050,3
UCSPacMan,MyGhosts,43.42,6040,3
GreedyPacMan,MyGhosts,46.68,6040,3
BFSPacMan,MyGhosts,28.05,6010,2
BFSPacMan,MyGhosts,43.53,5990,2
GreedyPacMan,MyGhosts,26.9,5990,2
BFSPacMan,MyGhosts,47.03,5980,2
GreedyPacMan,MyGhosts,43.57,5980,2
BFSPacMan,MyGhosts,46.77,5880,3
UCSPacMan,MyGhosts,44.37,5870,2
BFSPacMan,MyGhosts,45.45,5820,2
BFSPacMan,MyGhosts,45.2,5800,2
BFSPacMan,MyGhosts,44.52,5800,2
UCSPacMan,MyGhosts,30.25,5770,2
GreedyPacMan,MyGhosts,41.6,5770,2
BFSPacMan,MyGhosts,33.47,5730,2
GreedyPacMan,MyGhosts,26.23,5730,2
BFSPacMan,MyGhosts,49.9,5680,3
BFSPacMan,MyGhosts,48.2,5640,3
UCSPacMan,MyGhosts,40.03,5620,2
BFSPacMan,MyGhosts,34.77,5610,2
BFSPacMan,MyGhosts,34.5,5590,2
BFSPacMan,MyGhosts,31.3,5590,2
AStarPacMan,MyGhosts,35.58,5590,1
UCSPacMan,MyGhosts,32.4,5570,2
GreedyPacMan,MyGhosts,44.23,5570,2
BFSPacMan,MyGhosts,44.1,5550,2
BFSPacMan,MyGhosts,43.05,5530,2
BFSPacMan,MyGhosts,45.97,5440,3
UCSPacMan,MyGhosts,44.5,5440,2
UCSPacMan,MyGhosts,30.65,5390,2
UCSPacMan,MyGhosts,42.3,5340,2
GreedyPacMan,MyGhosts,33.67,5280,2
UCSPacMan,MyGhosts,44.13,5260,2
UCSPacMan,MyGhosts,43.17,5220,2
UCSPacMan,MyGhosts,40.38,5200,2
UCSPacMan,MyGhosts,43.17,5190,2
UCSPacMan,MyGhosts,43.3,5080,2
GreedyPacMan,MyGhosts,40.02,5070,2
BFSPacMan,MyGhosts,33.15,5050,2
BFSPacMan,MyGhosts,28.97,4990,2
BFSPacMan,MyGhosts,38.13,4870,2
BFSPacMan,MyGhosts,39.12,4870,2
BFSPacMan,MyGhosts,32.68,4840,2
BFSPacMan,MyGhosts,34.73,4840,2
GreedyPacMan,MyGhosts,25.4,4820,2
BFSPacMan,MyGhosts,23.18,4690,2
GreedyPacMan,MyGhosts,33.2,4600,2
BFSPacMan,MyGhosts,30.48,4590,2
BFSPacMan,MyGhosts,32.67,4580,2
UCSPacMan,MyGhosts,35.63,4580,2
GreedyPacMan,MyGhosts,33.58,4480,2
BFSPacMan,MyGhosts,27.6,4430,2
BFSPacMan,MyGhosts,34.85,4420,2
UCSPacMan,MyGhosts,33.0,4420,2
GreedyPacMan,MyGhosts,31.27,4400,2
BFSPacMan,MyGhosts,30.98,4390,2
UCSPacMan,MyGhosts,31.8,4390,2
UCSPacMan,MyGhosts,30.78,4390,2
BFSPacMan,MyGhosts,36.88,4360,2
GreedyPacMan,MyGhosts,22.78,4350,1
BFSPacMan,MyGhosts,30.0,4340,2
BFSPacMan,MyGhosts,33.53,4280,2
GreedyPacMan,MyGhosts,29.17,4280,2
BFSPacMan,MyGhosts,31.17,4250,2
BFSPacMan,MyGhosts,29.75,4250,2
GreedyPacMan,MyGhosts,29.72,4210,2
BFSPacMan,MyGhosts,33.3,4190,2
BFSPacMan,MyGhosts,25.42,4190,2
UCSPacMan,MyGhosts,20.63,4190,1
GreedyPacMan,MyGhosts,32.63,4190,2
AStarPacMan,MyGhosts,37.98,4150,1
BFSPacMan,MyGhosts,28.1,4140,2
BFSPacMan,MyGhosts,24.07,4120,2
GreedyPacMan,MyGhosts,24.48,4090,2
BFSPacMan,MyGhosts,26.23,4070,2
BFSPacMan,MyGhosts,33.32,4060,2
BFSPacMan,MyGhosts,24.02,4040,2
BFSPacMan,MyGhosts,24.85,4030,2
GreedyPacMan,MyGhosts,24.85,4030,2
GreedyPacMan,MyGhosts,29.38,3970,2
BFSPacMan,MyGhosts,27.0,3960,2
BFSPacMan,MyGhosts,23.25,3960,1
AStarPacMan,MyGhosts,31.63,3950,1
GreedyPacMan,MyGhosts,24.1,3940,2
BFSPacMan,MyGhosts,30.83,3930,2
GreedyPacMan,MyGhosts,27.37,3920,2
AStarPacMan,MyGhosts,69.45,3910,2
GreedyPacMan,MyGhosts,24.8,3870,2
DFSPacMan,MyGhosts,400.0,3860,6
GreedyPacMan,MyGhosts,33.57,3820,2
GreedyPacMan,MyGhosts,24.55,3780,1
UCSPacMan,MyGhosts,24.78,3770,2
BFSPacMan,MyGhosts,28.5,3760,2
GreedyPacMan,MyGhosts,27.52,3740,2
BFSPacMan,MyGhosts,25.25,3700,2
GreedyPacMan,MyGhosts,24.5,3690,2
BFSPacMan,MyGhosts,32.0,3680,2
BFSPacMan,MyGhosts,23.12,3670,1
DFSPacMan,MyGhosts,400.0,3650,6
GreedyPacMan,MyGhosts,25.2,3650,2
BFSPacMan,MyGhosts,28.73,3630,2
BFSPacMan,MyGhosts,26.23,3620,2
UCSPacMan,MyGhosts,27.4,3610,2
BFSPacMan,MyGhosts,25.2,3600,2
GreedyPacMan,MyGhosts,16.65,3600,1
BFSPacMan,MyGhosts,27.87,3590,2
BFSPacMan,MyGhosts,24.52,3590,1
BFSPacMan,MyGhosts,21.55,3580,1
GreedyPacMan,MyGhosts,25.92,3580,2
GreedyPacMan,MyGhosts,33.77,3570,2
GreedyPacMan,MyGhosts,26.55,3560,2
BFSPacMan,MyGhosts,31.15,3520,2
GreedyPacMan,MyGhosts,24.58,3510,1
BFSPacMan,MyGhosts,27.12,3500,2
BFSPacMan,MyGhosts,22.98,3500,1
BFSPacMan,MyGhosts,22.87,3490,2
UCSPacMan,MyGhosts,25.1,3490,2
GreedyPacMan,MyGhosts,27.42,3490,2
GreedyPacMan,MyGhosts,25.97,3490,2
BFSPacMan,MyGhosts,29.53,3450,2
BFSPacMan,MyGhosts,26.82,3380,2
BFSPacMan,MyGhosts,30.4,3380,2
UCSPacMan,MyGhosts,24.37,3380,1
AStarPacMan,MyGhosts,38.88,3350,1
GreedyPacMan,MyGhosts,18.35,3300,1
UCSPacMan,MyGhosts,27.38,3290,2
GreedyPacMan,MyGhosts,25.75,3290,2
BFSPacMan,MyGhosts,26.57,3270,2
BFSPacMan,MyGhosts,26.98,3270,2
GreedyPacMan,MyGhosts,29.83,3270,2
BFSPacMan,MyGhosts,25.45,3240,2
BFSPacMan,MyGhosts,28.1,3230,2
BFSPacMan,MyGhosts,21.18,3200,1
BFSPacMan,MyGhosts,25.5,3190,1
BFSPacMan,MyGhosts,22.3,3190,1
BFSPacMan,MyGhosts,23.83,3160,1
GreedyPacMan,MyGhosts,22.78,3130,1
GreedyPacMan,MyGhosts,16.98,3130,1
BFSPacMan,MyGhosts,29.78,3120,2
BFSPacMan,MyGhosts,23.7,3080,2
GreedyPacMan,MyGhosts,31.77,3080,2
BFSPacMan,MyGhosts,24.12,3070,1
UCSPacMan,MyGhosts,20.83,3070,1
BFSPacMan,MyGhosts,25.23,3030,2
DFSPacMan,MyGhosts,400.0,3030,6
BFSPacMan,MyGhosts,19.57,3020,1
BFSPacMan,MyGhosts,21.55,2980,1
BFSPacMan,MyGhosts,21.65,2980,1
DFSPacMan,MyGhosts,400.0,2970,6
BFSPacMan,MyGhosts,23.57,2960,2
BFSPacMan,MyGhosts,36.5,2950,1
UCSPacMan,MyGhosts,26.63,2950,1
GreedyPacMan,MyGhosts,25.87,2950,1
BFSPacMan,MyGhosts,21.57,2940,1
BFSPacMan,MyGhosts,27.72,2940,1
BFSPacMan,MyGhosts,23.45,2940,2
UCSPacMan,MyGhosts,28.88,2920,2
BFSPacMan,MyGhosts,20.2,2840,1
DFSPacMan,MyGhosts,400.0,2840,6
GreedyPacMan,MyGhosts,20.2,2840,1
BFSPacMan,MyGhosts,23.78,2830,1
UCSPacMan,MyGhosts,19.47,2800,1
BFSPacMan,MyGhosts,21.48,2780,1
GreedyPacMan,MyGhosts,26.63,2770,1
UCSPacMan,MyGhosts,19.5,2700,1
BFSPacMan,MyGhosts,19.6,2670,1
DFSPacMan,MyGhosts,400.0,2670,6
UCSPacMan,MyGhosts,24.07,2670,1
BFSPacMan,MyGhosts,21.55,2650,1
BFSPacMan,MyGhosts,21.53,2650,1
BFSPacMan,MyGhosts,21.87,2640,1
UCSPacMan,MyGhosts,22.42,2600,1
UCSPacMan,MyGhosts,17.07,2600,1
GreedyPacMan,MyGhosts,22.9,2580,1
BFSPacMan,MyGhosts,22.7,2530,1
UCSPacMan,MyGhosts,17.18,2520,1
GreedyPacMan,MyGhosts,17.57,2520,1
DFSPacMan,MyGhosts,400.0,2490,6
UCSPacMan,MyGhosts,18.58,2440,1
BFSPacMan,MyGhosts,22.65,2410,1
DFSPacMan,MyGhosts,400.0,2400,6
BFSPacMan,MyGhosts,17.45,2400,1
UCSPacMan,MyGhosts,20.8,2330,1
UCSPacMan,MyGhosts,16.38,2300,1
UCSPacMan,MyGhosts,22.63,2300,1
UCSPacMan,MyGhosts,19.25,2280,1
DFSPacMan,MyGhosts,400.0,2240,6
UCSPacMan,MyGhosts,20.12,2190,1
BFSPacMan,MyGhosts,13.38,2170,1
BFSPacMan,MyGhosts,17.1,2170,1
UCSPacMan,MyGhosts,18.23,2170,1
GreedyPacMan,MyGhosts,13.38,2170,1
GreedyPacMan,MyGhosts,17.83,2030,1
UCSPacMan,MyGhosts,17.13,2010,1
GreedyPacMan,MyGhosts,13.32,1970,1
UCSPacMan,MyGhosts,12.4,1900,1
UCSPacMan,MyGhosts,13.0,1760,1
GreedyPacMan,MyGhosts,11.42,1680,1
DFSPacMan,MyGhosts,280.65,1660,5
BFSPacMan,MyGhosts,13.9,1610,1
DFSPacMan,MyGhosts,276.92,1590,5
DFSPacMan,MyGhosts,272.45,1560,5
DFSPacMan,MyGhosts,288.07,1510,5
DFSPacMan,MyGhosts,271.92,1420,5
DFSPacMan,MyGhosts,274.45,1380,5
DFSPacMan,MyGhosts,270.87,1260,5
DFSPacMan,MyGhosts,284.6,1230,5
DFSPacMan,MyGhosts,272.87,1230,5
DFSPacMan,MyGhosts,286.33,1170,5
UCSPacMan,MyGhosts,10.02,1170,1
DFSPacMan,MyGhosts,270.67,1100,5
DFSPacMan,MyGhosts,271.08,1100,5
DFSPacMan,MyGhosts,279.95,1050,5
DFSPacMan,MyGhosts,277.37,1030,5
DFSPacMan,MyGhosts,202.0,1010,4
DFSPacMan,MyGhosts,206.55,1010,4
DFSPacMan,MyGhosts,204.1,1000,4
DFSPacMan,MyGhosts,277.32,1000,5
BFSPacMan,MyGhosts,10.37,1000,1
DFSPacMan,MyGhosts,274.3,980,5
DFSPacMan,MyGhosts,209.45,970,4
DFSPacMan,MyGhosts,201.85,960,4
DFSPacMan,MyGhosts,203.97,960,4
DFSPacMan,MyGhosts,203.88,950,4
DFSPacMan,MyGhosts,203.83,920,4
DFSPacMan,MyGhosts,204.18,920,4
DFSPacMan,MyGhosts,202.0,910,4
DFSPacMan,MyGhosts,201.85,870,4
DFSPacMan,MyGhosts,202.0,870,4
DFSPacMan,MyGhosts,216.18,850,4
DFSPacMan,MyGhosts,205.88,850,4
DFSPacMan,MyGhosts,203.6,830,4
DFSPacMan,MyGhosts,204.17,830,4
DFSPacMan,MyGhosts,203.92,810,4
DFSPacMan,MyGhosts,203.97,810,4
DFSPacMan,MyGhosts,237.8,810,4
DFSPacMan,MyGhosts,202.33,780,4
DFSPacMan,MyGhosts,218.87,780,4
DFSPacMan,MyGhosts,204.12,770,4
DFSPacMan,MyGhosts,202.17,770,4
DFSPacMan,MyGhosts,205.67,760,4
DFSPacMan,MyGhosts,202.0,750,4
DFSPacMan,MyGhosts,201.8,750,4
DFSPacMan,MyGhosts,204.17,720,4
DFSPacMan,MyGhosts,204.2,710,4
DFSPacMan,MyGhosts,203.77,710,4
BFSPacMan,MyGhosts,7.85,710,1
DFSPacMan,MyGhosts,201.92,690,4
DFSPacMan,MyGhosts,34.62,670,1
DFSPacMan,MyGhosts,204.17,670,4
DFSPacMan,MyGhosts,201.8,670,4
DFSPacMan,MyGhosts,204.23,660,4
DFSPacMan,MyGhosts,214.97,650,4
DFSPacMan,MyGhosts,63.23,650,1
DFSPacMan,MyGhosts,206.7,640,4
DFSPacMan,MyGhosts,205.55,640,4
DFSPacMan,MyGhosts,204.48,640,4
DFSPacMan,MyGhosts,205.62,640,4
DFSPacMan,MyGhosts,205.88,640,4
DFSPacMan,MyGhosts,204.28,640,4
DFSPacMan,MyGhosts,206.02,640,4
DFSPacMan,MyGhosts,205.73,640,4
DFSPacMan,MyGhosts,206.78,640,4
DFSPacMan,MyGhosts,206.25,640,4
DFSPacMan,MyGhosts,206.08,640,4
DFSPacMan,MyGhosts,206.08,640,4
DFSPacMan,MyGhosts,24.13,610,1
DFSPacMan,MyGhosts,204.17,600,4
DFSPacMan,MyGhosts,202.0,600,4
DFSPacMan,MyGhosts,25.87,590,1
DFSPacMan,MyGhosts,28.87,590,1
DFSPacMan,MyGhosts,30.33,590,1
DFSPacMan,MyGhosts,22.4,580,1
DFSPacMan,MyGhosts,206.18,570,4
DFSPacMan,MyGhosts,205.85,570,4
DFSPacMan,MyGhosts,19.37,570,1
DFSPacMan,MyGhosts,205.72,570,4
DFSPacMan,MyGhosts,205.48,570,4
DFSPacMan,MyGhosts,207.12,570,4
DFSPacMan,MyGhosts,21.73,570,1
DFSPacMan,MyGhosts,206.12,570,4
DFSPacMan,MyGhosts,202.12,570,4
